job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,remote_type,skills_list,skills_count,salary_outlier,salary_usd_trimmed
AI01736,AI Consultant,62844,Entry-Level,Freelance,Australia,Medium (50-250),Australia,50,"R, Linux, Docker, Kubernetes",Bachelor,0,Media,2024-09-04,2024-09-27,1570,7.1,Machine Intelligence Group,Hybrid,"['r', 'linux', 'docker', 'kubernetes']",4,False,62844.0
AI01737,ML Ops Engineer,86961,Executive,Freelance,Israel,Small (<50),Israel,100,"TensorFlow, Linux, Git, Docker, AWS",Bachelor,13,Finance,2024-07-31,2024-10-02,1325,9.8,Algorithmic Solutions,Fully Remote,"['tensorflow', 'linux', 'git', 'docker', 'aws']",5,False,86961.0
AI01738,AI Software Engineer,101381,Mid-Level,Contract,Netherlands,Small (<50),Netherlands,0,"Git, R, SQL, Computer Vision",PhD,4,Education,2024-02-19,2024-04-07,2430,5.0,Autonomous Tech,Onsite,"['git', 'r', 'sql', 'computer vision']",4,False,101381.0
AI01739,Data Scientist,119076,Senior-Level,Part-Time,United Kingdom,Medium (50-250),United Kingdom,100,"R, PyTorch, GCP",Bachelor,7,Government,2024-06-01,2024-07-15,1641,8.2,Algorithmic Solutions,Fully Remote,"['r', 'pytorch', 'gcp']",3,False,119076.0
AI01740,ML Ops Engineer,39725,Entry-Level,Freelance,Israel,Medium (50-250),Israel,50,"Python, NLP, Mathematics, Kubernetes",Associate,1,Retail,2025-01-29,2025-04-12,1820,7.8,Machine Intelligence Group,Hybrid,"['python', 'nlp', 'mathematics', 'kubernetes']",4,False,39725.0
AI01741,Data Scientist,111609,Senior-Level,Freelance,China,Large (>250),China,100,"Hadoop, Deep Learning, Git, Python, Mathematics",Master,6,Consulting,2025-01-08,2025-02-06,1529,5.9,Neural Networks Co,Fully Remote,"['hadoop', 'deep learning', 'git', 'python', 'mathematics']",5,False,111609.0
AI01742,Research Scientist,41596,Entry-Level,Full-Time,Austria,Medium (50-250),Austria,50,"Tableau, NLP, PyTorch, Data Visualization",Bachelor,0,Media,2024-08-03,2024-08-28,1060,9.2,AI Innovations,Hybrid,"['tableau', 'nlp', 'pytorch', 'data visualization']",4,False,41596.0
AI01743,Research Scientist,130148,Mid-Level,Part-Time,Switzerland,Small (<50),Germany,100,"Linux, Java, GCP, Computer Vision, Tableau",Master,2,Transportation,2024-12-13,2025-01-11,622,7.5,Advanced Robotics,Fully Remote,"['linux', 'java', 'gcp', 'computer vision', 'tableau']",5,False,130148.0
AI01744,AI Consultant,119598,Mid-Level,Part-Time,United States,Medium (50-250),Japan,100,"Statistics, Python, Kubernetes, Azure, AWS",Master,4,Technology,2024-07-01,2024-08-12,2316,7.7,Predictive Systems,Fully Remote,"['statistics', 'python', 'kubernetes', 'azure', 'aws']",5,False,119598.0
AI01745,AI Research Scientist,174304,Executive,Full-Time,Germany,Small (<50),Germany,100,"Java, Python, SQL, Spark",PhD,16,Energy,2024-10-11,2024-11-19,1774,5.5,Cognitive Computing,Fully Remote,"['java', 'python', 'sql', 'spark']",4,False,174304.0
AI01746,Data Analyst,273838,Executive,Part-Time,Norway,Large (>250),Norway,0,"MLOps, Hadoop, Python, AWS, Tableau",Master,13,Automotive,2025-02-27,2025-05-06,760,7.5,Cloud AI Solutions,Onsite,"['mlops', 'hadoop', 'python', 'aws', 'tableau']",5,True,260751.625
AI01747,AI Product Manager,200671,Senior-Level,Part-Time,Denmark,Large (>250),Denmark,100,"Statistics, Git, Scala, Tableau",PhD,6,Consulting,2025-03-27,2025-04-17,1861,7.0,DataVision Ltd,Fully Remote,"['statistics', 'git', 'scala', 'tableau']",4,False,200671.0
AI01748,Data Scientist,88944,Entry-Level,Part-Time,Australia,Large (>250),Ireland,100,"Scala, Computer Vision, TensorFlow, Tableau",Associate,1,Finance,2024-05-24,2024-07-30,1630,7.9,Machine Intelligence Group,Fully Remote,"['scala', 'computer vision', 'tensorflow', 'tableau']",4,False,88944.0
AI01749,Autonomous Systems Engineer,105834,Mid-Level,Part-Time,Switzerland,Medium (50-250),United States,0,"R, SQL, Kubernetes, Statistics, Mathematics",Bachelor,3,Technology,2024-02-28,2024-03-23,2165,5.3,Cloud AI Solutions,Onsite,"['r', 'sql', 'kubernetes', 'statistics', 'mathematics']",5,False,105834.0
AI01750,ML Ops Engineer,145239,Executive,Freelance,Japan,Medium (50-250),France,100,"Tableau, Statistics, Git, AWS",Bachelor,18,Consulting,2024-11-08,2024-12-13,1722,5.3,Smart Analytics,Fully Remote,"['tableau', 'statistics', 'git', 'aws']",4,False,145239.0
AI01751,Data Scientist,182542,Senior-Level,Full-Time,United Kingdom,Large (>250),China,0,"SQL, AWS, Scala, Deep Learning, TensorFlow",Master,5,Energy,2024-06-12,2024-07-20,2158,8.4,Machine Intelligence Group,Onsite,"['sql', 'aws', 'scala', 'deep learning', 'tensorflow']",5,False,182542.0
AI01752,Computer Vision Engineer,160290,Executive,Part-Time,Ireland,Small (<50),Ireland,100,"Kubernetes, Azure, SQL, AWS",Associate,16,Healthcare,2024-07-22,2024-09-12,1331,5.2,DataVision Ltd,Fully Remote,"['kubernetes', 'azure', 'sql', 'aws']",4,False,160290.0
AI01753,Deep Learning Engineer,99539,Senior-Level,Part-Time,India,Medium (50-250),India,50,"Hadoop, Python, Computer Vision, TensorFlow, GCP",Master,9,Technology,2025-02-17,2025-04-10,1390,9.3,Predictive Systems,Hybrid,"['hadoop', 'python', 'computer vision', 'tensorflow', 'gcp']",5,False,99539.0
AI01754,Autonomous Systems Engineer,161117,Executive,Full-Time,Germany,Small (<50),Singapore,0,"TensorFlow, Hadoop, Mathematics, GCP",PhD,11,Transportation,2025-01-07,2025-02-05,901,6.7,Future Systems,Onsite,"['tensorflow', 'hadoop', 'mathematics', 'gcp']",4,False,161117.0
AI01755,AI Specialist,209331,Executive,Full-Time,United States,Large (>250),United States,0,"PyTorch, Deep Learning, Data Visualization, Kubernetes, GCP",Master,18,Telecommunications,2024-12-15,2025-01-31,1762,7.0,TechCorp Inc,Onsite,"['pytorch', 'deep learning', 'data visualization', 'kubernetes', 'gcp']",5,False,209331.0
AI01756,Machine Learning Researcher,48926,Entry-Level,Full-Time,China,Small (<50),China,100,"Deep Learning, Python, TensorFlow",Bachelor,0,Finance,2024-04-23,2024-06-15,2419,5.7,Smart Analytics,Fully Remote,"['deep learning', 'python', 'tensorflow']",3,False,48926.0
AI01757,Data Scientist,96757,Senior-Level,Freelance,Germany,Small (<50),Germany,100,"R, PyTorch, Hadoop, Mathematics",PhD,7,Real Estate,2024-03-19,2024-05-13,2136,5.0,Neural Networks Co,Fully Remote,"['r', 'pytorch', 'hadoop', 'mathematics']",4,False,96757.0
AI01758,ML Ops Engineer,36974,Entry-Level,Full-Time,South Korea,Medium (50-250),Sweden,100,"SQL, PyTorch, Java, Computer Vision, R",Master,1,Government,2025-01-23,2025-03-22,738,9.8,AI Innovations,Fully Remote,"['sql', 'pytorch', 'java', 'computer vision', 'r']",5,False,36974.0
AI01759,Principal Data Scientist,153812,Senior-Level,Freelance,Denmark,Large (>250),Germany,100,"Tableau, Python, GCP, Statistics, Deep Learning",PhD,5,Energy,2024-07-13,2024-08-26,1989,5.3,AI Innovations,Fully Remote,"['tableau', 'python', 'gcp', 'statistics', 'deep learning']",5,False,153812.0
AI01760,Data Scientist,74063,Mid-Level,Part-Time,South Korea,Large (>250),South Korea,0,"SQL, Azure, TensorFlow, Git",PhD,4,Healthcare,2024-10-16,2024-12-26,973,8.4,Future Systems,Onsite,"['sql', 'azure', 'tensorflow', 'git']",4,False,74063.0
AI01761,AI Specialist,91293,Executive,Part-Time,Austria,Small (<50),Austria,0,"Git, PyTorch, TensorFlow, NLP",Master,18,Energy,2025-03-13,2025-04-21,2397,6.0,DeepTech Ventures,Onsite,"['git', 'pytorch', 'tensorflow', 'nlp']",4,False,91293.0
AI01762,AI Product Manager,51764,Entry-Level,Contract,South Korea,Medium (50-250),South Korea,0,"Deep Learning, Scala, Azure, TensorFlow, Python",Associate,0,Education,2024-04-09,2024-05-01,1187,7.4,Digital Transformation LLC,Onsite,"['deep learning', 'scala', 'azure', 'tensorflow', 'python']",5,False,51764.0
AI01763,AI Consultant,97638,Mid-Level,Freelance,Canada,Large (>250),Canada,100,"Hadoop, Docker, Scala, Mathematics, Statistics",Associate,2,Finance,2025-04-29,2025-05-30,1196,5.2,Future Systems,Fully Remote,"['hadoop', 'docker', 'scala', 'mathematics', 'statistics']",5,False,97638.0
AI01764,ML Ops Engineer,107417,Mid-Level,Contract,Sweden,Large (>250),Norway,100,"GCP, Python, NLP",Associate,4,Education,2024-08-08,2024-10-03,1660,7.8,DeepTech Ventures,Fully Remote,"['gcp', 'python', 'nlp']",3,False,107417.0
AI01765,ML Ops Engineer,129743,Entry-Level,Freelance,Switzerland,Large (>250),Switzerland,100,"NLP, Linux, Tableau",Master,1,Manufacturing,2025-01-22,2025-03-22,1488,7.6,DataVision Ltd,Fully Remote,"['nlp', 'linux', 'tableau']",3,False,129743.0
AI01766,Data Analyst,102189,Senior-Level,Full-Time,Israel,Large (>250),Israel,100,"PyTorch, Deep Learning, TensorFlow, MLOps, Kubernetes",Master,9,Telecommunications,2024-11-25,2024-12-11,1634,9.8,Smart Analytics,Fully Remote,"['pytorch', 'deep learning', 'tensorflow', 'mlops', 'kubernetes']",5,False,102189.0
AI01767,Data Engineer,96291,Mid-Level,Contract,United Kingdom,Small (<50),Denmark,0,"TensorFlow, Linux, Python",Associate,3,Automotive,2024-05-06,2024-05-25,2453,8.9,Machine Intelligence Group,Onsite,"['tensorflow', 'linux', 'python']",3,False,96291.0
AI01768,ML Ops Engineer,43233,Entry-Level,Contract,Israel,Small (<50),Israel,100,"Python, Tableau, Azure",Associate,0,Energy,2024-10-13,2024-12-15,1055,9.4,Predictive Systems,Fully Remote,"['python', 'tableau', 'azure']",3,False,43233.0
AI01769,Robotics Engineer,55317,Mid-Level,Freelance,Ireland,Small (<50),Ireland,50,"Data Visualization, NLP, Java, Python, Scala",Master,4,Technology,2024-10-11,2024-12-10,2367,9.1,Algorithmic Solutions,Hybrid,"['data visualization', 'nlp', 'java', 'python', 'scala']",5,False,55317.0
AI01770,Machine Learning Researcher,59459,Entry-Level,Part-Time,Australia,Large (>250),Australia,50,"Java, R, Deep Learning",Associate,0,Automotive,2024-09-22,2024-11-09,1539,6.8,Smart Analytics,Hybrid,"['java', 'r', 'deep learning']",3,False,59459.0
AI01771,AI Architect,136980,Executive,Contract,Finland,Small (<50),Finland,0,"Python, Kubernetes, Mathematics, Tableau",Bachelor,11,Retail,2024-10-26,2025-01-01,633,6.0,Machine Intelligence Group,Onsite,"['python', 'kubernetes', 'mathematics', 'tableau']",4,False,136980.0
AI01772,Machine Learning Engineer,40975,Entry-Level,Freelance,Japan,Small (<50),Japan,50,"Linux, NLP, SQL, R, Scala",PhD,1,Healthcare,2024-06-06,2024-08-08,759,9.3,Digital Transformation LLC,Hybrid,"['linux', 'nlp', 'sql', 'r', 'scala']",5,False,40975.0
AI01773,AI Specialist,285999,Executive,Freelance,Germany,Large (>250),Norway,100,"Deep Learning, Mathematics, Python",PhD,10,Real Estate,2025-04-15,2025-05-22,1979,9.0,Quantum Computing Inc,Fully Remote,"['deep learning', 'mathematics', 'python']",3,True,260751.625
AI01774,AI Specialist,175470,Executive,Full-Time,Netherlands,Medium (50-250),Norway,50,"Mathematics, Spark, SQL",Bachelor,19,Transportation,2024-09-17,2024-11-28,1769,6.4,Machine Intelligence Group,Hybrid,"['mathematics', 'spark', 'sql']",3,False,175470.0
AI01775,Data Scientist,125319,Senior-Level,Contract,Denmark,Small (<50),Germany,50,"R, Spark, Statistics",PhD,7,Consulting,2025-03-04,2025-03-27,1202,5.6,Smart Analytics,Hybrid,"['r', 'spark', 'statistics']",3,False,125319.0
AI01776,AI Architect,68912,Senior-Level,Part-Time,China,Small (<50),China,0,"GCP, Linux, Data Visualization",Associate,5,Telecommunications,2025-01-07,2025-02-15,2181,8.8,Future Systems,Onsite,"['gcp', 'linux', 'data visualization']",3,False,68912.0
AI01777,Machine Learning Researcher,41569,Entry-Level,Contract,Japan,Small (<50),Japan,0,"Kubernetes, AWS, Computer Vision, Deep Learning, Docker",Master,1,Healthcare,2024-05-24,2024-07-16,521,5.5,Advanced Robotics,Onsite,"['kubernetes', 'aws', 'computer vision', 'deep learning', 'docker']",5,False,41569.0
AI01778,Principal Data Scientist,69873,Mid-Level,Part-Time,Finland,Medium (50-250),Finland,0,"Python, AWS, MLOps, Docker, Mathematics",PhD,4,Finance,2024-05-23,2024-08-04,1003,5.6,Autonomous Tech,Onsite,"['python', 'aws', 'mlops', 'docker', 'mathematics']",5,False,69873.0
AI01779,Principal Data Scientist,190178,Executive,Full-Time,Norway,Small (<50),Norway,50,"Kubernetes, Python, Data Visualization, Deep Learning, TensorFlow",Associate,17,Technology,2024-07-14,2024-08-03,787,9.5,Neural Networks Co,Hybrid,"['kubernetes', 'python', 'data visualization', 'deep learning', 'tensorflow']",5,False,190178.0
AI01780,Research Scientist,70984,Mid-Level,Contract,Japan,Large (>250),Japan,50,"Java, Computer Vision, Deep Learning, Scala",PhD,3,Telecommunications,2024-03-21,2024-04-08,2015,8.4,Smart Analytics,Hybrid,"['java', 'computer vision', 'deep learning', 'scala']",4,False,70984.0
AI01781,ML Ops Engineer,88987,Senior-Level,Part-Time,Finland,Large (>250),Finland,100,"Git, R, Hadoop",PhD,9,Technology,2024-10-05,2024-11-21,863,8.9,Neural Networks Co,Fully Remote,"['git', 'r', 'hadoop']",3,False,88987.0
AI01782,AI Research Scientist,121632,Senior-Level,Part-Time,Singapore,Small (<50),Singapore,100,"PyTorch, Spark, Kubernetes, Computer Vision",Bachelor,8,Finance,2024-10-23,2024-11-30,569,9.1,Digital Transformation LLC,Fully Remote,"['pytorch', 'spark', 'kubernetes', 'computer vision']",4,False,121632.0
AI01783,Deep Learning Engineer,48788,Entry-Level,Part-Time,Canada,Small (<50),Canada,100,"Git, SQL, Data Visualization",PhD,1,Automotive,2025-04-03,2025-06-15,1277,6.4,Future Systems,Fully Remote,"['git', 'sql', 'data visualization']",3,False,48788.0
AI01784,AI Product Manager,75031,Senior-Level,Part-Time,China,Small (<50),China,100,"Hadoop, Python, Computer Vision, NLP",Master,5,Transportation,2024-08-29,2024-10-09,1673,8.6,Digital Transformation LLC,Fully Remote,"['hadoop', 'python', 'computer vision', 'nlp']",4,False,75031.0
AI01785,NLP Engineer,109340,Mid-Level,Full-Time,United States,Medium (50-250),United States,0,"Data Visualization, PyTorch, Mathematics, Computer Vision",PhD,2,Energy,2024-01-30,2024-03-08,1769,7.2,TechCorp Inc,Onsite,"['data visualization', 'pytorch', 'mathematics', 'computer vision']",4,False,109340.0
AI01786,Data Scientist,94406,Mid-Level,Freelance,Switzerland,Small (<50),Switzerland,0,"Scala, Python, GCP, Docker",Associate,3,Energy,2024-09-23,2024-11-20,864,8.7,Future Systems,Onsite,"['scala', 'python', 'gcp', 'docker']",4,False,94406.0
AI01787,Machine Learning Engineer,125758,Mid-Level,Contract,United States,Large (>250),United States,100,"AWS, Java, MLOps",Bachelor,4,Retail,2024-10-14,2024-11-03,1759,9.9,Advanced Robotics,Fully Remote,"['aws', 'java', 'mlops']",3,False,125758.0
AI01788,AI Research Scientist,70196,Mid-Level,Contract,China,Medium (50-250),China,100,"PyTorch, TensorFlow, Statistics, Spark",Bachelor,2,Media,2025-01-31,2025-02-17,2177,8.6,DataVision Ltd,Fully Remote,"['pytorch', 'tensorflow', 'statistics', 'spark']",4,False,70196.0
AI01789,ML Ops Engineer,98487,Entry-Level,Contract,Switzerland,Large (>250),Singapore,50,"Kubernetes, Spark, MLOps",Associate,0,Gaming,2025-02-17,2025-04-16,2441,7.0,DataVision Ltd,Hybrid,"['kubernetes', 'spark', 'mlops']",3,False,98487.0
AI01790,Autonomous Systems Engineer,198730,Executive,Full-Time,Netherlands,Medium (50-250),Netherlands,0,"Docker, SQL, Azure, Hadoop, Deep Learning",Associate,17,Media,2025-04-05,2025-05-17,1327,7.3,Smart Analytics,Onsite,"['docker', 'sql', 'azure', 'hadoop', 'deep learning']",5,False,198730.0
AI01791,Machine Learning Engineer,61132,Mid-Level,Contract,Japan,Medium (50-250),Germany,0,"TensorFlow, GCP, Linux",Bachelor,2,Healthcare,2024-08-23,2024-10-27,1504,8.4,Machine Intelligence Group,Onsite,"['tensorflow', 'gcp', 'linux']",3,False,61132.0
AI01792,Research Scientist,37133,Entry-Level,Contract,South Korea,Small (<50),South Korea,0,"AWS, R, Statistics, Hadoop",Bachelor,0,Telecommunications,2024-12-04,2025-01-12,586,9.8,Advanced Robotics,Onsite,"['aws', 'r', 'statistics', 'hadoop']",4,False,37133.0
AI01793,NLP Engineer,86443,Entry-Level,Freelance,Denmark,Small (<50),Denmark,100,"TensorFlow, PyTorch, Azure",PhD,1,Government,2024-09-15,2024-11-26,1386,6.8,TechCorp Inc,Fully Remote,"['tensorflow', 'pytorch', 'azure']",3,False,86443.0
AI01794,Deep Learning Engineer,77498,Senior-Level,Part-Time,Ireland,Medium (50-250),Ireland,0,"Kubernetes, Python, Mathematics, Scala",Master,9,Government,2024-06-20,2024-08-06,1327,7.7,TechCorp Inc,Onsite,"['kubernetes', 'python', 'mathematics', 'scala']",4,False,77498.0
AI01795,Machine Learning Researcher,83094,Senior-Level,Full-Time,Japan,Small (<50),Japan,50,"Java, Mathematics, Deep Learning",PhD,5,Automotive,2024-04-01,2024-04-19,1174,7.9,Smart Analytics,Hybrid,"['java', 'mathematics', 'deep learning']",3,False,83094.0
AI01796,AI Product Manager,35197,Entry-Level,Full-Time,Japan,Small (<50),Japan,50,"Linux, Hadoop, Spark, Statistics, R",PhD,1,Transportation,2024-11-07,2024-11-23,1454,9.8,Cognitive Computing,Hybrid,"['linux', 'hadoop', 'spark', 'statistics', 'r']",5,False,35197.0
AI01797,Computer Vision Engineer,140278,Senior-Level,Contract,Sweden,Medium (50-250),Sweden,50,"Scala, Java, Data Visualization, GCP, R",PhD,9,Government,2024-02-29,2024-04-11,2083,6.5,Advanced Robotics,Hybrid,"['scala', 'java', 'data visualization', 'gcp', 'r']",5,False,140278.0
AI01798,Robotics Engineer,85861,Entry-Level,Contract,United Kingdom,Large (>250),United Kingdom,50,"Mathematics, Git, NLP, Computer Vision, Deep Learning",PhD,1,Government,2024-07-07,2024-07-28,1833,8.8,Cognitive Computing,Hybrid,"['mathematics', 'git', 'nlp', 'computer vision', 'deep learning']",5,False,85861.0
AI01799,Data Scientist,149846,Senior-Level,Contract,Netherlands,Medium (50-250),Netherlands,0,"Tableau, Mathematics, Azure",Master,7,Telecommunications,2024-01-21,2024-03-27,536,7.5,TechCorp Inc,Onsite,"['tableau', 'mathematics', 'azure']",3,False,149846.0
AI01800,AI Specialist,93779,Mid-Level,Full-Time,United Kingdom,Small (<50),Singapore,50,"Data Visualization, SQL, Python",Bachelor,4,Media,2024-05-27,2024-07-19,656,8.6,Autonomous Tech,Hybrid,"['data visualization', 'sql', 'python']",3,False,93779.0
AI01801,Machine Learning Engineer,75605,Mid-Level,Full-Time,Canada,Medium (50-250),Canada,50,"Python, GCP, TensorFlow, Java, SQL",Bachelor,4,Real Estate,2024-10-01,2024-11-30,1117,6.2,DataVision Ltd,Hybrid,"['python', 'gcp', 'tensorflow', 'java', 'sql']",5,False,75605.0
AI01802,Autonomous Systems Engineer,207463,Executive,Full-Time,Singapore,Large (>250),France,50,"Java, PyTorch, SQL, NLP, TensorFlow",Bachelor,17,Real Estate,2024-09-20,2024-11-11,727,9.6,Smart Analytics,Hybrid,"['java', 'pytorch', 'sql', 'nlp', 'tensorflow']",5,False,207463.0
AI01803,Deep Learning Engineer,80171,Senior-Level,Freelance,Israel,Small (<50),Israel,0,"TensorFlow, Python, GCP",Master,9,Automotive,2024-04-05,2024-05-27,1556,7.5,Cognitive Computing,Onsite,"['tensorflow', 'python', 'gcp']",3,False,80171.0
AI01804,Computer Vision Engineer,82542,Entry-Level,Freelance,Singapore,Medium (50-250),Singapore,50,"Deep Learning, Python, TensorFlow, GCP",PhD,1,Gaming,2025-04-24,2025-06-03,1226,8.7,DeepTech Ventures,Hybrid,"['deep learning', 'python', 'tensorflow', 'gcp']",4,False,82542.0
AI01805,Data Analyst,76070,Mid-Level,Contract,Japan,Medium (50-250),Japan,100,"NLP, TensorFlow, AWS, Python, Scala",Bachelor,3,Manufacturing,2024-02-21,2024-04-05,1707,7.7,Future Systems,Fully Remote,"['nlp', 'tensorflow', 'aws', 'python', 'scala']",5,False,76070.0
AI01806,Machine Learning Researcher,284282,Executive,Full-Time,United States,Large (>250),United States,0,"Kubernetes, Scala, Deep Learning, Mathematics, Spark",Bachelor,13,Consulting,2024-10-03,2024-10-25,1094,7.1,DataVision Ltd,Onsite,"['kubernetes', 'scala', 'deep learning', 'mathematics', 'spark']",5,True,260751.625
AI01807,Principal Data Scientist,116501,Senior-Level,Part-Time,South Korea,Large (>250),South Korea,0,"PyTorch, TensorFlow, R, Computer Vision",Associate,7,Education,2024-05-20,2024-07-16,2441,7.6,Autonomous Tech,Onsite,"['pytorch', 'tensorflow', 'r', 'computer vision']",4,False,116501.0
AI01808,Principal Data Scientist,34731,Entry-Level,Part-Time,South Korea,Small (<50),South Korea,0,"Java, Python, TensorFlow, Scala, PyTorch",PhD,0,Transportation,2024-06-05,2024-07-26,777,7.6,Smart Analytics,Onsite,"['java', 'python', 'tensorflow', 'scala', 'pytorch']",5,False,34731.0
AI01809,Deep Learning Engineer,69318,Entry-Level,Freelance,Sweden,Small (<50),Sweden,50,"Python, Spark, Kubernetes",Master,0,Gaming,2024-02-27,2024-03-26,808,5.4,Digital Transformation LLC,Hybrid,"['python', 'spark', 'kubernetes']",3,False,69318.0
AI01810,AI Research Scientist,39939,Entry-Level,Contract,China,Small (<50),China,0,"Scala, Linux, MLOps",PhD,1,Gaming,2024-05-18,2024-07-16,1780,7.8,Future Systems,Onsite,"['scala', 'linux', 'mlops']",3,False,39939.0
AI01811,Robotics Engineer,50892,Mid-Level,Contract,China,Small (<50),China,50,"Git, SQL, GCP",Master,3,Gaming,2025-03-14,2025-05-23,509,6.1,Predictive Systems,Hybrid,"['git', 'sql', 'gcp']",3,False,50892.0
AI01812,AI Specialist,109417,Mid-Level,Part-Time,Sweden,Large (>250),Sweden,50,"Tableau, Computer Vision, Statistics, MLOps",Associate,2,Consulting,2024-11-25,2024-12-27,2050,10.0,Future Systems,Hybrid,"['tableau', 'computer vision', 'statistics', 'mlops']",4,False,109417.0
AI01813,Machine Learning Researcher,50703,Mid-Level,Freelance,Japan,Small (<50),China,50,"Docker, GCP, PyTorch",Associate,2,Healthcare,2025-02-17,2025-04-08,2320,7.2,Cognitive Computing,Hybrid,"['docker', 'gcp', 'pytorch']",3,False,50703.0
AI01814,Data Engineer,59023,Entry-Level,Contract,Israel,Large (>250),Israel,100,"Linux, Docker, MLOps, AWS, Azure",Master,1,Energy,2024-12-13,2025-02-24,702,9.1,Predictive Systems,Fully Remote,"['linux', 'docker', 'mlops', 'aws', 'azure']",5,False,59023.0
AI01815,Principal Data Scientist,74076,Entry-Level,Part-Time,Denmark,Medium (50-250),Denmark,50,"Python, PyTorch, MLOps, SQL, Data Visualization",Associate,1,Technology,2024-10-24,2024-12-02,2111,5.5,TechCorp Inc,Hybrid,"['python', 'pytorch', 'mlops', 'sql', 'data visualization']",5,False,74076.0
AI01816,AI Architect,42837,Entry-Level,Freelance,China,Small (<50),China,50,"GCP, MLOps, TensorFlow",Associate,0,Telecommunications,2025-03-28,2025-05-30,1492,5.7,DeepTech Ventures,Hybrid,"['gcp', 'mlops', 'tensorflow']",3,False,42837.0
AI01817,NLP Engineer,103110,Mid-Level,Part-Time,United Kingdom,Small (<50),United Kingdom,0,"TensorFlow, Python, Linux, Mathematics",PhD,3,Energy,2024-05-14,2024-07-04,875,7.1,Cognitive Computing,Onsite,"['tensorflow', 'python', 'linux', 'mathematics']",4,False,103110.0
AI01818,Deep Learning Engineer,117984,Senior-Level,Part-Time,United Kingdom,Medium (50-250),United Kingdom,50,"Scala, Docker, AWS, Kubernetes, Python",Associate,7,Technology,2024-09-21,2024-11-26,1634,6.4,AI Innovations,Hybrid,"['scala', 'docker', 'aws', 'kubernetes', 'python']",5,False,117984.0
AI01819,AI Research Scientist,178756,Senior-Level,Freelance,Norway,Large (>250),Norway,0,"Linux, GCP, MLOps",Master,8,Technology,2025-04-04,2025-05-26,1936,8.6,DataVision Ltd,Onsite,"['linux', 'gcp', 'mlops']",3,False,178756.0
AI01820,AI Software Engineer,132253,Senior-Level,Full-Time,Switzerland,Small (<50),Switzerland,0,"GCP, Spark, SQL",Bachelor,5,Technology,2024-01-01,2024-02-14,821,5.4,AI Innovations,Onsite,"['gcp', 'spark', 'sql']",3,False,132253.0
AI01821,Data Analyst,110592,Executive,Part-Time,Israel,Small (<50),Israel,100,"Spark, Docker, Linux, Tableau, AWS",PhD,17,Technology,2024-11-04,2024-12-29,1272,10.0,Machine Intelligence Group,Fully Remote,"['spark', 'docker', 'linux', 'tableau', 'aws']",5,False,110592.0
AI01822,Machine Learning Engineer,91571,Senior-Level,Full-Time,Finland,Large (>250),France,50,"R, Hadoop, Data Visualization",Bachelor,5,Healthcare,2024-10-12,2024-10-29,1979,9.1,DeepTech Ventures,Hybrid,"['r', 'hadoop', 'data visualization']",3,False,91571.0
AI01823,Autonomous Systems Engineer,63941,Mid-Level,Freelance,India,Large (>250),Netherlands,0,"Python, Hadoop, Scala, Git",PhD,4,Manufacturing,2024-01-10,2024-02-19,2252,7.9,Predictive Systems,Onsite,"['python', 'hadoop', 'scala', 'git']",4,False,63941.0
AI01824,NLP Engineer,45303,Entry-Level,Full-Time,Japan,Large (>250),Japan,50,"Azure, Linux, Mathematics, Tableau",Associate,0,Real Estate,2024-01-05,2024-01-24,674,9.0,Digital Transformation LLC,Hybrid,"['azure', 'linux', 'mathematics', 'tableau']",4,False,45303.0
AI01825,Machine Learning Researcher,231990,Executive,Contract,Singapore,Small (<50),Singapore,0,"Hadoop, Computer Vision, Java, Mathematics, Deep Learning",Bachelor,13,Manufacturing,2024-08-21,2024-09-26,1117,8.6,Predictive Systems,Onsite,"['hadoop', 'computer vision', 'java', 'mathematics', 'deep learning']",5,False,231990.0
AI01826,Data Analyst,96415,Senior-Level,Part-Time,Finland,Medium (50-250),Sweden,0,"Python, NLP, SQL, Linux",PhD,9,Automotive,2024-04-26,2024-06-18,1229,5.6,Smart Analytics,Onsite,"['python', 'nlp', 'sql', 'linux']",4,False,96415.0
AI01827,ML Ops Engineer,68724,Entry-Level,Full-Time,Sweden,Large (>250),Germany,0,"GCP, Spark, Hadoop",Master,1,Government,2025-01-01,2025-02-21,1223,5.8,DeepTech Ventures,Onsite,"['gcp', 'spark', 'hadoop']",3,False,68724.0
AI01828,AI Architect,39127,Entry-Level,Part-Time,Israel,Medium (50-250),Israel,100,"Data Visualization, SQL, Hadoop, GCP, Deep Learning",Master,1,Education,2024-01-08,2024-02-18,958,6.3,Quantum Computing Inc,Fully Remote,"['data visualization', 'sql', 'hadoop', 'gcp', 'deep learning']",5,False,39127.0
AI01829,Computer Vision Engineer,94480,Mid-Level,Full-Time,Singapore,Medium (50-250),Austria,50,"SQL, Statistics, Kubernetes",Master,4,Healthcare,2024-11-20,2024-12-17,903,7.7,Future Systems,Hybrid,"['sql', 'statistics', 'kubernetes']",3,False,94480.0
